"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"03.09.2019","5.357,06","5.324,69","5.357,06","5.310,27","143,29K","0,74%"
"04.09.2019","5.394,71","5.345,94","5.394,71","5.336,57","151,96K","0,70%"
"05.09.2019","5.445,57","5.423,96","5.504,94","5.418,92","192,91K","0,94%"
"06.09.2019","5.468,46","5.461,33","5.479,12","5.425,37","152,01K","0,42%"
"09.09.2019","5.602,24","5.516,53","5.602,24","5.495,16","175,10K","2,45%"
"10.09.2019","5.614,58","5.608,74","5.625,92","5.573,99","175,83K","0,22%"
"11.09.2019","5.566,41","5.630,20","5.634,44","5.564,94","157,66K","-0,86%"
"12.09.2019","5.592,92","5.580,60","5.601,47","5.546,25","131,54K","0,48%"
"16.09.2019","5.627,24","5.613,57","5.650,67","5.600,80","151,24K","0,61%"
"17.09.2019","5.492,22","5.614,16","5.614,16","5.471,43","155,21K","-2,40%"
"18.09.2019","5.485,88","5.501,84","5.515,22","5.467,91","115,41K","-0,12%"
"19.09.2019","5.550,41","5.497,24","5.550,41","5.468,75","118,15K","1,18%"
"20.09.2019","5.556,48","5.560,04","5.576,79","5.533,28","126,47K","0,11%"
"23.09.2019","5.501,21","5.538,73","5.538,73","5.462,27","121,43K","-0,99%"
"24.09.2019","5.528,89","5.504,50","5.568,22","5.495,46","126,90K","0,50%"
"25.09.2019","5.421,62","5.502,16","5.502,16","5.421,62","129,64K","-1,94%"
"26.09.2019","5.244,08","5.428,61","5.436,95","5.244,08","130,74K","-3,27%"
"27.09.2019","5.291,44","5.241,51","5.313,08","5.241,51","90,62K","0,90%"
"30.09.2019","5.232,39","5.297,02","5.315,34","5.232,39","77,54K","-1,12%"
"08.10.2019","5.237,18","5.242,02","5.280,59","5.226,26","78,83K","0,09%"
"09.10.2019","5.285,15","5.220,20","5.285,15","5.191,06","81,54K","0,92%"
"10.10.2019","5.366,93","5.291,55","5.367,10","5.281,86","94,80K","1,55%"
"11.10.2019","5.370,65","5.371,40","5.392,78","5.327,79","106,51K","0,07%"
"14.10.2019","5.455,61","5.411,65","5.463,54","5.402,63","127,45K","1,58%"
"15.10.2019","5.375,53","5.429,94","5.429,94","5.367,14","120,13K","-1,47%"
"16.10.2019","5.353,02","5.377,75","5.397,07","5.350,15","105,11K","-0,42%"
"17.10.2019","5.347,27","5.354,41","5.371,67","5.331,73","92,05K","-0,11%"
"18.10.2019","5.280,53","5.350,64","5.374,60","5.267,93","107,18K","-1,25%"
"21.10.2019","5.247,30","5.273,64","5.273,64","5.200,93","91,11K","-0,63%"
"22.10.2019","5.312,46","5.252,19","5.312,46","5.249,96","90,35K","1,24%"
"23.10.2019","5.269,72","5.311,76","5.314,36","5.257,77","94,46K","-0,80%"
"24.10.2019","5.259,45","5.262,93","5.274,32","5.220,55","94,72K","-0,19%"
"25.10.2019","5.300,09","5.254,37","5.307,75","5.227,89","101,23K","0,77%"
"28.10.2019","5.425,75","5.343,50","5.425,75","5.343,44","136,23K","2,37%"
"29.10.2019","5.366,75","5.434,31","5.434,31","5.366,75","155,00K","-1,09%"
"30.10.2019","5.313,42","5.349,08","5.351,86","5.301,64","139,97K","-0,99%"
"31.10.2019","5.253,88","5.310,66","5.329,20","5.252,17","119,98K","-1,12%"
"01.11.2019","5.303,99","5.234,75","5.308,93","5.227,11","107,00K","0,95%"
"04.11.2019","5.337,08","5.316,60","5.365,59","5.316,60","114,49K","0,62%"
"05.11.2019","5.352,06","5.341,17","5.362,44","5.306,05","113,89K","0,28%"
"06.11.2019","5.304,84","5.348,45","5.356,31","5.286,44","111,17K","-0,88%"
"07.11.2019","5.340,17","5.300,67","5.347,66","5.294,20","96,70K","0,67%"
"08.11.2019","5.321,78","5.361,27","5.375,06","5.318,77","104,09K","-0,34%"
"11.11.2019","5.183,57","5.289,63","5.289,63","5.175,62","106,91K","-2,60%"
"12.11.2019","5.196,72","5.183,48","5.196,72","5.123,30","93,96K","0,25%"
"13.11.2019","5.181,49","5.188,88","5.200,24","5.160,33","86,65K","-0,29%"
"14.11.2019","5.216,64","5.180,31","5.229,09","5.177,11","89,59K","0,68%"
"15.11.2019","5.152,56","5.208,37","5.220,06","5.152,56","94,73K","-1,23%"
"18.11.2019","5.189,35","5.147,03","5.192,85","5.139,96","85,67K","0,71%"
"19.11.2019","5.286,15","5.192,68","5.286,15","5.187,77","104,37K","1,87%"
"20.11.2019","5.259,47","5.281,85","5.303,93","5.251,08","106,26K","-0,50%"
"21.11.2019","5.250,66","5.238,60","5.274,23","5.228,26","92,92K","-0,17%"
"22.11.2019","5.181,11","5.255,43","5.296,33","5.157,55","115,75K","-1,32%"
"25.11.2019","5.151,37","5.179,15","5.185,45","5.107,51","106,05K","-0,57%"
"26.11.2019","5.147,73","5.154,92","5.170,49","5.131,54","91,07K","-0,07%"
"27.11.2019","5.145,97","5.138,06","5.170,60","5.121,32","91,86K","-0,03%"
"28.11.2019","5.131,13","5.142,38","5.165,65","5.120,55","85,09K","-0,29%"
"29.11.2019","5.126,61","5.130,28","5.137,29","5.082,77","80,18K","-0,09%"
"02.12.2019","5.137,78","5.131,89","5.156,87","5.124,55","81,78K","0,22%"
"03.12.2019","5.171,36","5.119,75","5.171,36","5.097,08","85,74K","0,65%"
"04.12.2019","5.179,69","5.148,41","5.188,36","5.140,39","87,63K","0,16%"
"05.12.2019","5.238,13","5.190,08","5.246,03","5.187,91","99,45K","1,13%"
"06.12.2019","5.275,51","5.241,09","5.275,51","5.226,26","100,39K","0,71%"
"09.12.2019","5.294,28","5.286,20","5.302,29","5.269,18","112,32K","0,36%"
"10.12.2019","5.326,36","5.286,04","5.326,36","5.272,20","118,21K","0,61%"
"11.12.2019","5.304,88","5.323,86","5.333,32","5.291,25","121,16K","-0,40%"
"12.12.2019","5.304,42","5.302,72","5.334,26","5.292,47","119,40K","-0,01%"
"13.12.2019","5.375,98","5.334,58","5.379,29","5.327,11","122,09K","1,35%"
"16.12.2019","5.476,99","5.391,47","5.476,99","5.387,55","146,87K","1,88%"
"17.12.2019","5.545,62","5.479,90","5.555,25","5.475,43","177,54K","1,25%"
"18.12.2019","5.543,79","5.546,28","5.575,65","5.529,82","165,70K","-0,03%"
"19.12.2019","5.568,11","5.544,66","5.579,82","5.534,51","154,14K","0,44%"
"20.12.2019","5.501,16","5.571,63","5.580,34","5.501,16","149,78K","-1,20%"
"23.12.2019","5.377,09","5.478,57","5.485,78","5.375,02","132,18K","-2,26%"
"24.12.2019","5.471,74","5.388,21","5.471,74","5.386,97","112,81K","1,76%"
"25.12.2019","5.504,42","5.467,75","5.517,20","5.461,38","124,68K","0,60%"
"26.12.2019","5.543,66","5.503,30","5.543,70","5.497,90","124,45K","0,71%"
"27.12.2019","5.498,93","5.548,35","5.576,26","5.494,97","155,52K","-0,81%"
"30.12.2019","5.530,00","5.478,00","5.530,00","5.413,87","143,41K","0,57%"
"31.12.2019","5.567,03","5.524,43","5.567,86","5.520,01","132,87K","0,67%"
"02.01.2020","5.676,56","5.603,93","5.682,64","5.586,14","178,71K","1,97%"
"03.01.2020","5.706,04","5.685,08","5.717,51","5.667,74","179,01K","0,52%"
"06.01.2020","5.764,73","5.686,16","5.803,86","5.670,34","208,49K","1,03%"
"07.01.2020","5.852,36","5.772,66","5.852,36","5.772,66","203,44K","1,52%"
"08.01.2020","5.772,47","5.827,38","5.858,87","5.759,33","218,97K","-1,37%"
"09.01.2020","5.864,18","5.815,74","5.864,18","5.815,74","186,39K","1,59%"
"10.01.2020","5.851,89","5.879,21","5.885,33","5.824,65","169,19K","-0,21%"
"13.01.2020","5.926,72","5.844,96","5.926,72","5.822,42","160,73K","1,28%"
"14.01.2020","5.914,11","5.939,90","5.948,04","5.911,69","176,82K","-0,21%"
"15.01.2020","5.913,52","5.903,76","5.920,08","5.859,11","160,09K","-0,01%"
"16.01.2020","5.902,13","5.917,23","5.934,17","5.892,73","147,95K","-0,19%"
"17.01.2020","5.879,41","5.913,79","5.927,54","5.869,17","142,82K","-0,38%"
"20.01.2020","5.954,87","5.880,13","5.954,89","5.862,14","148,36K","1,28%"
"21.01.2020","5.901,86","5.952,00","5.952,00","5.901,00","156,33K","-0,89%"
"22.01.2020","5.919,59","5.867,22","5.942,11","5.784,68","162,73K","0,30%"
"23.01.2020","5.699,01","5.852,20","5.897,90","5.643,84","184,76K","-3,73%"
"03.02.2020","5.200,16","5.180,59","5.227,07","5.179,26","84,42K","-8,75%"
"04.02.2020","5.212,10","4.923,19","5.234,25","4.923,19","238,20K","0,23%"
"05.02.2020","5.348,34","5.242,33","5.414,76","5.242,33","207,94K","2,61%"
"06.02.2020","5.515,64","5.353,19","5.538,94","5.326,21","218,48K","3,13%"
"07.02.2020","5.583,60","5.535,13","5.588,77","5.472,87","226,93K","1,23%"
"10.02.2020","5.661,56","5.586,95","5.662,42","5.567,05","218,07K","1,40%"
"11.02.2020","5.623,26","5.656,52","5.666,73","5.590,89","188,16K","-0,68%"
"12.02.2020","5.754,26","5.605,93","5.754,26","5.602,30","202,28K","2,33%"
"13.02.2020","5.707,53","5.758,92","5.782,57","5.690,01","221,92K","-0,81%"
"14.02.2020","5.727,83","5.696,10","5.783,64","5.677,79","199,68K","0,36%"
"17.02.2020","5.936,48","5.766,55","5.936,48","5.766,55","228,92K","3,64%"
"18.02.2020","6.072,19","5.948,65","6.072,19","5.940,62","254,10K","2,29%"
"19.02.2020","6.018,05","6.058,69","6.113,87","6.018,05","259,32K","-0,89%"
"20.02.2020","6.134,39","6.032,40","6.135,35","5.979,05","248,95K","1,93%"
"21.02.2020","6.243,48","6.141,79","6.278,48","6.136,08","277,77K","1,78%"
"24.02.2020","6.380,41","6.254,32","6.399,30","6.236,09","298,30K","2,19%"
"25.02.2020","6.407,14","6.233,52","6.420,35","6.096,15","348,24K","0,42%"
"26.02.2020","6.221,84","6.315,33","6.388,06","6.200,26","327,09K","-2,89%"
"27.02.2020","6.232,09","6.254,39","6.321,12","6.135,95","268,03K","0,16%"
"28.02.2020","5.870,97","5.999,21","6.091,69","5.870,91","284,62K","-5,79%"
"02.03.2020","6.113,41","5.946,83","6.143,73","5.931,04","245,87K","4,13%"
"03.03.2020","6.195,89","6.225,96","6.322,27","6.132,71","294,09K","1,35%"
"04.03.2020","6.226,53","6.146,77","6.231,64","6.101,05","254,45K","0,49%"
"05.03.2020","6.315,83","6.312,43","6.327,54","6.248,98","296,08K","1,43%"
"06.03.2020","6.296,74","6.236,26","6.344,08","6.225,70","266,26K","-0,30%"
"09.03.2020","6.049,62","6.198,20","6.239,25","6.049,62","287,18K","-3,92%"
"10.03.2020","6.206,41","5.965,36","6.206,41","5.902,39","285,40K","2,59%"
"11.03.2020","6.122,91","6.219,93","6.268,94","6.122,91","264,58K","-1,35%"
"12.03.2020","5.999,64","6.026,06","6.071,62","5.938,93","219,65K","-2,01%"
"13.03.2020","5.945,46","5.681,59","5.999,77","5.681,59","251,19K","-0,90%"
"16.03.2020","5.657,77","5.999,54","6.007,26","5.638,39","246,61K","-4,84%"
"17.03.2020","5.642,92","5.707,42","5.756,20","5.436,60","207,16K","-0,26%"
"18.03.2020","5.556,11","5.702,17","5.804,30","5.556,11","205,12K","-1,54%"
"19.03.2020","5.617,19","5.552,51","5.641,04","5.453,04","190,82K","1,10%"
"20.03.2020","5.670,47","5.676,97","5.688,95","5.574,62","172,74K","0,95%"
"23.03.2020","5.416,57","5.514,93","5.575,53","5.398,95","170,34K","-4,48%"
"24.03.2020","5.517,26","5.522,18","5.535,93","5.344,42","175,45K","1,86%"
"25.03.2020","5.646,63","5.632,41","5.652,43","5.589,96","182,12K","2,34%"
"26.03.2020","5.595,43","5.606,63","5.666,13","5.582,93","166,00K","-0,91%"
"27.03.2020","5.553,61","5.659,59","5.665,62","5.550,54","154,39K","-0,75%"
"30.03.2020","5.415,41","5.472,15","5.472,15","5.362,80","159,55K","-2,49%"
"31.03.2020","5.427,13","5.465,37","5.479,02","5.414,31","141,81K","0,22%"
"01.04.2020","5.403,30","5.413,55","5.491,47","5.391,54","147,26K","-0,44%"
"02.04.2020","5.538,60","5.376,66","5.538,60","5.367,57","145,94K","2,50%"
"03.04.2020","5.507,12","5.525,77","5.558,38","5.482,06","140,58K","-0,57%"
"07.04.2020","5.695,17","5.605,27","5.697,76","5.599,82","178,92K","3,41%"
"08.04.2020","5.718,13","5.673,34","5.739,30","5.661,95","183,30K","0,40%"
"09.04.2020","5.789,26","5.750,89","5.802,65","5.740,03","182,53K","1,24%"
"10.04.2020","5.637,53","5.787,54","5.787,54","5.619,70","191,47K","-2,62%"
"13.04.2020","5.578,86","5.590,32","5.613,41","5.542,57","139,33K","-1,04%"
"14.04.2020","5.692,00","5.605,91","5.692,00","5.599,91","142,34K","2,03%"
"15.04.2020","5.657,95","5.689,73","5.720,42","5.655,22","164,40K","-0,60%"
"16.04.2020","5.700,96","5.626,84","5.711,72","5.617,05","156,29K","0,76%"
"17.04.2020","5.710,05","5.735,90","5.764,79","5.702,01","185,55K","0,16%"
"20.04.2020","5.803,40","5.722,73","5.803,40","5.714,32","163,68K","1,63%"
"21.04.2020","5.773,01","5.780,86","5.780,86","5.711,17","175,00K","-0,52%"
"22.04.2020","5.826,56","5.721,53","5.826,58","5.710,81","168,44K","0,93%"
"23.04.2020","5.789,48","5.841,40","5.846,38","5.789,10","187,89K","-0,64%"
"24.04.2020","5.675,51","5.782,29","5.784,11","5.654,22","181,57K","-1,97%"
"27.04.2020","5.645,66","5.675,56","5.699,77","5.617,52","146,87K","-0,53%"
"28.04.2020","5.561,20","5.641,29","5.644,35","5.395,57","183,95K","-1,50%"
"29.04.2020","5.547,63","5.533,00","5.600,76","5.524,87","143,72K","-0,24%"
"30.04.2020","5.678,17","5.572,57","5.695,21","5.572,57","160,19K","2,35%"
"06.05.2020","5.802,42","5.636,87","5.802,46","5.632,03","160,52K","2,19%"
"07.05.2020","5.795,87","5.809,54","5.837,33","5.787,61","162,32K","-0,11%"
"08.05.2020","5.862,77","5.825,74","5.886,00","5.822,81","161,39K","1,15%"
"11.05.2020","5.851,80","5.892,57","5.902,16","5.813,67","158,07K","-0,19%"
"12.05.2020","5.869,51","5.847,70","5.869,59","5.780,09","141,84K","0,30%"
"13.05.2020","5.917,03","5.849,46","5.923,26","5.835,33","139,58K","0,81%"
"14.05.2020","5.863,24","5.889,14","5.915,61","5.861,78","158,97K","-0,91%"
"15.05.2020","5.889,98","5.886,78","5.924,77","5.859,90","155,19K","0,46%"
"18.05.2020","5.860,04","5.905,92","5.916,71","5.841,72","175,79K","-0,51%"
"19.05.2020","5.936,60","5.896,15","5.936,66","5.886,90","151,78K","1,31%"
"20.05.2020","5.865,84","5.928,47","5.928,47","5.844,58","161,72K","-1,19%"
"21.05.2020","5.791,64","5.878,72","5.883,78","5.780,11","152,29K","-1,26%"
"22.05.2020","5.684,00","5.782,62","5.782,66","5.643,40","143,85K","-1,86%"
"25.05.2020","5.671,97","5.674,30","5.691,14","5.640,28","115,87K","-0,21%"
"26.05.2020","5.808,55","5.690,40","5.808,55","5.690,40","125,08K","2,41%"
"27.05.2020","5.772,08","5.813,98","5.817,06","5.758,18","145,95K","-0,63%"
"28.05.2020","5.758,93","5.769,79","5.790,18","5.675,49","149,01K","-0,23%"
"29.05.2020","5.816,40","5.744,23","5.834,62","5.732,38","146,24K","1,00%"
"01.06.2020","5.993,79","5.855,33","5.996,42","5.855,33","182,80K","3,05%"
"02.06.2020","6.002,84","6.012,57","6.021,27","5.978,77","194,96K","0,15%"
"03.06.2020","5.994,64","6.010,41","6.043,10","5.987,57","192,96K","-0,14%"
"04.06.2020","6.006,76","6.004,46","6.016,12","5.973,20","172,03K","0,20%"
"05.06.2020","6.015,33","6.009,88","6.029,00","5.970,15","163,12K","0,14%"
"08.06.2020","6.001,43","6.039,25","6.049,86","5.993,17","157,47K","-0,23%"
"09.06.2020","6.042,34","6.005,84","6.042,36","5.979,23","147,31K","0,68%"
"10.06.2020","6.049,32","6.033,49","6.049,69","6.007,98","145,67K","0,12%"
"11.06.2020","6.027,41","6.050,12","6.107,34","5.999,51","161,28K","-0,36%"
"12.06.2020","6.031,17","5.901,07","6.058,77","5.888,23","158,72K","0,06%"
"15.06.2020","6.028,96","6.031,09","6.106,45","6.028,94","169,09K","-0,04%"
"16.06.2020","6.151,69","6.076,60","6.151,69","6.064,26","160,02K","2,04%"
"17.06.2020","6.178,14","6.160,20","6.178,14","6.124,22","173,54K","0,43%"
"18.06.2020","6.149,29","6.168,05","6.168,24","6.121,06","162,11K","-0,47%"
"19.06.2020","6.187,11","6.147,88","6.198,05","6.140,52","152,21K","0,62%"
"22.06.2020","6.228,02","6.204,50","6.246,05","6.204,50","160,95K","0,66%"
"23.06.2020","6.238,90","6.229,65","6.245,15","6.196,69","152,36K","0,17%"
"24.06.2020","6.227,57","6.242,56","6.258,82","6.210,97","144,54K","-0,18%"
"29.06.2020","6.211,38","6.214,88","6.233,27","6.190,41","143,41K","-0,26%"
"30.06.2020","6.319,56","6.239,61","6.330,09","6.236,64","144,58K","1,74%"
"01.07.2020","6.339,37","6.341,54","6.357,10","6.267,14","176,11K","0,31%"
"02.07.2020","6.413,95","6.341,95","6.416,96","6.316,96","208,17K","1,18%"
"03.07.2020","6.478,35","6.424,09","6.479,25","6.397,51","221,05K","1,00%"
"06.07.2020","6.726,00","6.516,92","6.732,62","6.516,92","304,89K","3,82%"
"07.07.2020","6.817,86","6.784,82","6.917,54","6.711,31","331,21K","1,37%"
"08.07.2020","6.974,00","6.817,83","6.974,00","6.769,21","303,88K","2,29%"
"09.07.2020","7.182,18","6.976,72","7.187,76","6.972,00","344,44K","2,99%"
"10.07.2020","7.150,42","7.161,62","7.238,38","7.105,76","316,91K","-0,44%"
"13.07.2020","7.403,09","7.179,97","7.403,09","7.179,97","315,54K","3,53%"
"14.07.2020","7.344,99","7.412,27","7.447,51","7.201,49","334,33K","-0,78%"
"15.07.2020","7.131,46","7.355,56","7.368,00","7.096,58","307,30K","-2,91%"
"16.07.2020","6.758,14","7.130,04","7.165,77","6.748,50","280,76K","-5,23%"
"17.07.2020","6.772,53","6.759,10","6.885,85","6.690,45","208,18K","0,21%"
"20.07.2020","7.003,67","6.851,32","7.003,67","6.789,31","219,45K","3,41%"
"21.07.2020","7.058,79","7.026,98","7.067,32","6.977,47","217,54K","0,79%"
"22.07.2020","7.125,57","7.050,40","7.181,19","7.020,55","228,50K","0,95%"
"23.07.2020","7.119,67","7.068,40","7.130,45","6.921,19","244,78K","-0,08%"
"24.07.2020","6.784,63","7.098,51","7.133,70","6.766,51","265,48K","-4,71%"
"27.07.2020","6.786,53","6.807,98","6.839,83","6.717,32","191,46K","0,03%"
"28.07.2020","6.857,94","6.835,56","6.886,44","6.796,82","184,87K","1,05%"
"29.07.2020","7.060,53","6.843,84","7.060,53","6.816,31","204,31K","2,95%"
"30.07.2020","7.048,98","7.082,72","7.107,48","7.029,02","234,20K","-0,16%"
"31.07.2020","7.141,59","7.030,31","7.143,59","6.997,63","232,33K","1,31%"
"03.08.2020","7.373,34","7.204,17","7.373,36","7.193,07","273,95K","3,25%"
"04.08.2020","7.326,19","7.398,99","7.406,26","7.296,12","276,23K","-0,64%"
"05.08.2020","7.427,19","7.340,55","7.442,39","7.284,67","246,41K","1,38%"
"06.08.2020","7.432,77","7.425,55","7.457,16","7.309,36","254,53K","0,08%"
"07.08.2020","7.339,81","7.407,68","7.417,09","7.209,94","243,95K","-1,25%"
"10.08.2020","7.358,86","7.319,54","7.414,10","7.288,75","225,89K","0,26%"
"11.08.2020","7.213,45","7.358,73","7.377,82","7.203,79","229,93K","-1,98%"
"12.08.2020","7.092,35","7.176,89","7.196,28","6.932,30","210,73K","-1,68%"
"13.08.2020","7.113,93","7.112,34","7.158,95","7.076,78","191,27K","0,30%"
"14.08.2020","7.183,96","7.103,07","7.183,96","7.058,54","175,76K","0,98%"
"17.08.2020","7.339,69","7.206,38","7.339,69","7.194,12","207,19K","2,17%"
"18.08.2020","7.410,24","7.348,42","7.422,14","7.339,89","215,56K","0,96%"
"19.08.2020","7.256,13","7.397,88","7.397,88","7.248,89","216,78K","-2,08%"
"20.08.2020","7.151,26","7.196,35","7.257,01","7.126,04","183,40K","-1,45%"
"21.08.2020","7.194,27","7.182,30","7.244,16","7.137,05","173,78K","0,60%"
"24.08.2020","7.253,64","7.212,53","7.267,09","7.119,94","167,55K","0,83%"
"25.08.2020","7.213,68","7.258,01","7.283,28","7.188,17","195,12K","-0,55%"
"26.08.2020","7.037,98","7.209,51","7.211,30","7.010,08","199,86K","-2,44%"
"27.08.2020","7.113,80","7.041,52","7.125,88","6.998,03","171,56K","1,08%"
"28.08.2020","7.204,78","7.102,27","7.208,41","7.083,13","174,71K","1,28%"
"31.08.2020","7.224,05","7.238,66","7.308,60","7.221,55","184,77K","0,27%"
"01.09.2020","7.258,89","7.216,65","7.258,89","7.169,40","164,07K","0,48%"
"02.09.2020","7.272,62","7.270,95","7.301,27","7.197,21","199,26K","0,19%"
"03.09.2020","7.189,86","7.263,60","7.265,90","7.165,77","189,86K","-1,14%"
"04.09.2020","7.182,11","7.064,28","7.189,13","7.045,55","170,64K","-0,11%"
"07.09.2020","7.057,19","7.189,97","7.240,05","7.027,92","211,26K","-1,74%"
"08.09.2020","7.103,09","7.070,68","7.108,65","6.981,57","210,91K","0,65%"
"09.09.2020","6.877,60","7.023,30","7.034,49","6.871,77","258,72K","-3,17%"
"10.09.2020","6.633,89","6.921,46","6.938,08","6.615,56","215,06K","-3,54%"
"11.09.2020","6.742,06","6.592,90","6.746,17","6.591,31","151,14K","1,63%"
"14.09.2020","6.848,36","6.781,70","6.871,05","6.762,24","171,07K","1,58%"
"15.09.2020","6.881,59","6.861,03","6.883,02","6.818,22","154,50K","0,49%"
"16.09.2020","6.812,91","6.871,07","6.871,07","6.777,43","136,83K","-1,00%"
"17.09.2020","6.825,15","6.800,35","6.876,01","6.746,22","138,96K","0,18%"
"18.09.2020","6.929,77","6.822,97","6.933,66","6.811,90","152,00K","1,53%"
"21.09.2020","6.927,19","6.951,75","6.975,13","6.912,04","147,69K","-0,04%"
"22.09.2020","6.815,78","6.862,34","6.912,10","6.793,68","135,54K","-1,61%"
"23.09.2020","6.862,97","6.839,47","6.881,48","6.805,13","118,54K","0,69%"
"24.09.2020","6.675,15","6.814,01","6.814,01","6.675,06","131,27K","-2,74%"
"25.09.2020","6.634,39","6.703,62","6.717,24","6.604,67","103,41K","-0,61%"
"28.09.2020","6.550,37","6.649,18","6.660,18","6.550,00","96,26K","-1,27%"
"29.09.2020","6.621,03","6.585,18","6.651,74","6.562,82","95,05K","1,08%"
"30.09.2020","6.617,16","6.641,38","6.665,88","6.584,89","95,02K","-0,06%"
"09.10.2020","6.822,36","6.737,53","6.828,98","6.727,39","126,97K","3,10%"
"12.10.2020","7.036,28","6.881,63","7.036,28","6.875,70","171,27K","3,14%"
"13.10.2020","7.053,87","7.023,44","7.059,24","6.989,67","145,59K","0,25%"
"14.10.2020","6.988,61","7.036,87","7.036,87","6.975,19","138,34K","-0,93%"
"15.10.2020","6.926,85","6.991,74","6.992,29","6.924,19","129,56K","-0,88%"
"16.10.2020","6.906,39","6.924,81","6.942,63","6.846,17","116,39K","-0,30%"
"19.10.2020","6.858,36","6.943,80","6.947,95","6.843,00","120,09K","-0,70%"
"20.10.2020","6.923,38","6.846,36","6.923,38","6.804,84","113,73K","0,95%"
"21.10.2020","6.815,09","6.926,53","6.926,69","6.793,49","115,79K","-1,56%"
"22.10.2020","6.771,81","6.788,00","6.800,04","6.714,15","107,66K","-0,64%"
"23.10.2020","6.641,33","6.774,77","6.811,33","6.627,70","110,71K","-1,93%"
"26.10.2020","6.648,52","6.620,19","6.674,57","6.545,79","98,66K","0,11%"
"27.10.2020","6.682,54","6.630,72","6.689,03","6.620,09","100,71K","0,51%"
"28.10.2020","6.685,43","6.680,44","6.700,47","6.589,77","115,35K","0,04%"
"29.10.2020","6.674,74","6.592,89","6.698,72","6.573,70","116,18K","-0,16%"
"30.10.2020","6.511,16","6.685,59","6.694,52","6.502,12","136,55K","-2,45%"
"02.11.2020","6.513,79","6.517,42","6.537,32","6.461,71","123,19K","0,04%"
"03.11.2020","6.647,57","6.538,28","6.647,57","6.518,66","125,34K","2,05%"
"04.11.2020","6.632,68","6.652,58","6.658,58","6.585,80","113,03K","-0,22%"
"05.11.2020","6.754,95","6.685,20","6.756,90","6.665,81","136,54K","1,84%"
"06.11.2020","6.688,66","6.771,18","6.771,18","6.645,57","138,61K","-0,98%"
"09.11.2020","6.851,98","6.723,43","6.873,44","6.723,43","167,67K","2,44%"
"10.11.2020","6.779,49","6.854,70","6.854,77","6.747,74","146,37K","-1,06%"
"11.11.2020","6.663,73","6.761,35","6.771,53","6.659,28","130,93K","-1,71%"
"12.11.2020","6.676,42","6.680,20","6.702,30","6.647,77","112,64K","0,19%"
"13.11.2020","6.686,39","6.663,22","6.700,20","6.621,50","109,35K","0,15%"
"16.11.2020","6.747,81","6.703,18","6.747,81","6.668,42","135,65K","0,92%"
"17.11.2020","6.681,72","6.743,87","6.743,87","6.637,52","143,32K","-0,98%"
"18.11.2020","6.682,12","6.673,60","6.723,61","6.653,65","134,45K","0,01%"
"19.11.2020","6.718,46","6.664,83","6.725,49","6.625,09","134,93K","0,54%"
"20.11.2020","6.766,06","6.713,65","6.770,06","6.701,49","133,17K","0,71%"
"23.11.2020","6.807,72","6.776,24","6.833,62","6.738,65","166,03K","0,62%"
"24.11.2020","6.808,00","6.798,83","6.827,47","6.785,25","143,46K","0,00%"
"25.11.2020","6.691,87","6.816,23","6.817,76","6.691,87","151,67K","-1,71%"
"26.11.2020","6.643,18","6.678,14","6.693,87","6.597,77","124,95K","-0,73%"
"27.11.2020","6.641,77","6.639,60","6.644,35","6.578,72","119,06K","-0,02%"
"30.11.2020","6.622,36","6.642,15","6.674,26","6.591,69","130,81K","-0,29%"
"01.12.2020","6.713,23","6.608,62","6.717,25","6.600,73","134,55K","1,37%"
"02.12.2020","6.735,71","6.712,89","6.741,54","6.699,75","149,38K","0,33%"
"03.12.2020","6.711,84","6.726,26","6.736,42","6.679,52","137,20K","-0,35%"
"04.12.2020","6.746,63","6.700,69","6.755,58","6.688,63","119,01K","0,52%"
"07.12.2020","6.733,00","6.760,10","6.770,84","6.731,68","130,05K","-0,20%"
"08.12.2020","6.734,37","6.735,23","6.753,70","6.720,60","119,56K","0,02%"
"09.12.2020","6.602,52","6.734,12","6.736,17","6.602,52","140,75K","-1,96%"
"10.12.2020","6.605,19","6.576,06","6.647,45","6.552,11","120,85K","0,04%"
"11.12.2020","6.498,24","6.610,55","6.617,44","6.441,29","144,59K","-1,62%"
"14.12.2020","6.576,82","6.493,65","6.578,41","6.459,92","116,49K","1,21%"
"15.12.2020","6.596,50","6.565,50","6.603,40","6.548,79","107,14K","0,30%"
"16.12.2020","6.543,36","6.597,31","6.598,93","6.538,97","118,56K","-0,81%"
"17.12.2020","6.597,86","6.530,66","6.599,11","6.460,63","135,78K","0,83%"
"18.12.2020","6.573,40","6.604,03","6.625,97","6.564,18","133,70K","-0,37%"
"21.12.2020","6.691,59","6.576,71","6.692,38","6.571,59","143,60K","1,80%"
"22.12.2020","6.549,97","6.668,21","6.684,70","6.545,84","161,41K","-2,12%"
"23.12.2020","6.601,24","6.552,27","6.615,20","6.551,07","163,02K","0,78%"
"24.12.2020","6.496,33","6.591,79","6.596,59","6.484,41","160,89K","-1,59%"
"25.12.2020","6.561,27","6.466,35","6.570,30","6.454,28","154,56K","1,00%"
"28.12.2020","6.519,47","6.561,77","6.566,65","6.484,44","174,27K","-0,64%"
"29.12.2020","6.477,26","6.514,91","6.548,71","6.473,40","165,00K","-0,65%"
